TransactionAmount,TransactionType,Channel,CustomerOccupation,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Target
Sangat Besar,Credit,Branch,Student,9746.935633508117,427411.6203009781,2.1081050432211517,4899383685.152094,1
Besar,Debit,Online,Engineer,12610.154374225807,227964.7732972611,2.1081050432211517,148206413469.60403,0
Sangat Besar,Debit,Branch,Engineer,18972.862686931785,721595.7196314605,2.1081050432211517,145620709560.606,0
Besar,Debit,ATM,Doctor,10701.341880414013,821319.143133319,2.1081050432211517,115846452857.2403,0
Besar,Debit,Online,Engineer,15791.508530578794,267854.1426980045,2.1081050432211517,37781163986.57108,2
Sangat Kecil,Debit,Online,Engineer,12292.018958590508,1404701.1706191914,2.1081050432211517,32497188951.809296,4
Sedang,Debit,Branch,Doctor,10383.206464778714,562038.242028487,2.1081050432211517,97439054446.03023,4
Sedang,Credit,Branch,Student,8156.25855533162,985862.7919113857,2.1081050432211517,10763816662.236982,5
Sedang,Debit,Online,Engineer,16109.643946214095,422425.4491258852,2.1081050432211517,126115438982.6414,4
Kecil,Debit,ATM,Doctor,15155.237699308198,1319936.2606426117,2.1081050432211517,117255897711.69562,0
Besar,Credit,Online,Doctor,13246.425205496404,1240157.5218411249,2.1081050432211517,105857745429.45396,0
Kecil,Debit,Branch,Retired,18018.456440025886,282812.65622328327,2.1081050432211517,78385419948.28719,2
Besar,Debit,Online,Doctor,22154.216843284776,522148.8726277437,2.1081050432211517,182787943552.9265,0
Besar,Debit,Branch,Retired,24063.029337096566,766471.2602072969,2.1081050432211517,107781718169.44931,2
Besar,Debit,Branch,Doctor,10065.071049143415,771457.4313823899,2.1081050432211517,129751010685.2524,0
Sangat Besar,Debit,Branch,Retired,19609.133518202383,452342.47617644275,2.1081050432211517,116089664886.98624,2
Sedang,Debit,ATM,Student,8474.393970966921,1010793.6477868502,2.1081050432211517,19650094546.07176,5
Sangat Kecil,Debit,Branch,Retired,20881.675180743576,836277.6566585979,2.1081050432211517,90540704495.52185,4
Kecil,Debit,Online,Student,8792.529386602218,651789.3231801596,2.1081050432211517,10786451635.648693,1
Sangat Kecil,Credit,Branch,Student,9746.935633508117,337660.5391493055,2.1081050432211517,26519429195.092625,5
Besar,Debit,ATM,Student,8792.529386602218,1319936.2606426117,2.1081050432211517,4178862350.308202,1
Besar,Debit,Branch,Student,8792.529386602218,302757.34092365496,2.1081050432211517,2006208727.9305189,1
Besar,Debit,Branch,Doctor,16427.779361849392,596941.4402541374,2.1081050432211517,157850887006.44452,0
Sangat Kecil,Debit,Online,Doctor,20881.675180743576,462314.81852662854,2.1081050432211517,15942972021.468025,4
Sangat Kecil,Credit,Online,Doctor,11019.477296049312,666747.8367054384,2.1081050432211517,195936584416.5315,0
Besar,Debit,Branch,Engineer,14518.9668680376,1260102.2065414966,2.1081050432211517,124717843308.89824,0
Kecil,Debit,Online,Engineer,12928.289789861105,128241.34979540258,2.1081050432211517,79690197039.785,2
Sangat Besar,Debit,Online,Doctor,12610.154374225807,237937.11564744695,2.1081050432211517,181329582849.8902,0
Sangat Kecil,Debit,ATM,Student,8474.393970966921,1260102.2065414966,2.1081050432211517,22575171143.672253,5
Sangat Besar,Credit,Online,Student,8156.25855533162,731568.0619816465,2.1081050432211517,98965623894.44817,1
Besar,Debit,ATM,Doctor,11973.883542955207,811346.8007831333,2.1081050432211517,209676620927.73233,0
Besar,Debit,Online,Doctor,22472.352258920073,741540.4043318323,2.1081050432211517,196877986632.8561,0
Sedang,Debit,Online,Doctor,11019.477296049312,586969.0979039515,2.1081050432211517,145684360928.7906,4
Besar,Debit,Branch,Engineer,10065.071049143415,382536.07972514175,2.1081050432211517,114628721670.20493,0
Sedang,Debit,ATM,Student,6883.716892790425,247909.45799763277,2.1081050432211517,18152236573.994843,5
Sangat Besar,Debit,ATM,Student,9428.800217872817,611899.9537794163,2.1081050432211517,13583010196.294111,1
Sedang,Debit,Online,Engineer,18018.456440025886,412453.1067756993,2.1081050432211517,18706869378.868355,4
Besar,Debit,Branch,Student,6565.581477155127,950959.5936857352,2.1081050432211517,22497847643.896683,1
Besar,Credit,ATM,Doctor,18018.456440025886,701651.0349310889,2.1081050432211517,19240993986.355415,2
Kecil,Debit,Branch,Retired,25017.435584002465,242923.28682253984,2.1081050432211517,49070394953.804695,2
Sangat Kecil,Debit,Online,Student,6883.716892790425,731568.0619816465,2.1081050432211517,16907464948.924038,5
Kecil,Debit,Online,Engineer,18654.727271296484,1469521.3958953994,2.1081050432211517,48831740301.25572,2
Sangat Kecil,Credit,Online,Doctor,20881.675180743576,736554.2331567394,2.1081050432211517,193251529684.63907,4
Besar,Credit,ATM,Retired,20881.675180743576,691678.692580903,2.1081050432211517,31021662127.99763,2
Kecil,Debit,Branch,Student,7201.852308425724,866194.6837091554,2.1081050432211517,19918068325.254684,1
Sangat Besar,Credit,Online,Student,8792.529386602218,527135.0438028366,2.1081050432211517,2520432788.3240623,1
Sangat Kecil,Credit,Branch,Engineer,16427.779361849392,811346.8007831333,2.1081050432211517,64284439163.08486,4
Besar,Debit,ATM,Student,9428.800217872817,213006.25977198232,2.1081050432211517,11580346743.364101,1
Kecil,Debit,ATM,Doctor,13246.425205496404,432397.79147607106,2.1081050432211517,13252904174.658907,2
Besar,Debit,Branch,Engineer,15155.237699308198,781429.7737325757,2.1081050432211517,45945401409.82963,2
Sangat Kecil,Debit,Online,Student,6883.716892790425,876167.0260593413,2.1081050432211517,17022007029.141685,5
Sangat Besar,Debit,Branch,Doctor,19927.268933837684,871180.8548842483,2.1081050432211517,179789037444.7348,0
Besar,Debit,Online,Retired,22472.352258920073,347632.8814994913,2.1081050432211517,97252809631.24661,2
Sangat Besar,Debit,Online,Doctor,20881.675180743576,407466.93560060643,2.1081050432211517,210938862498.7249,0
Sedang,Debit,ATM,Student,6883.716892790425,931014.9089853634,2.1081050432211517,9450988204.357811,5
Sedang,Debit,ATM,Student,6883.716892790425,208020.08859688937,2.1081050432211517,29460608525.455814,5
Sangat Kecil,Debit,Branch,Student,6883.716892790425,1404701.1706191914,2.1081050432211517,14676173073.278435,5
Kecil,Debit,Online,Retired,18654.727271296484,552065.8996783012,2.1081050432211517,28429881716.070236,2
Besar,Debit,Online,Doctor,11655.748127319908,537107.3861530224,2.1081050432211517,84755721794.2378,0
Sedang,Debit,ATM,Engineer,12292.018958590508,1419659.6841444704,2.1081050432211517,132195891638.86351,4
Sedang,Debit,Online,Retired,19927.268933837684,1280046.8912418683,2.1081050432211517,42474199111.45667,4
Kecil,Debit,Online,Engineer,15155.237699308198,442370.1338262569,2.1081050432211517,93745452140.44421,2
Sedang,Debit,ATM,Student,8792.529386602218,178103.06154633182,2.1081050432211517,12655128198.987238,5
Sangat Besar,Debit,Branch,Retired,17700.32102439059,552065.8996783012,2.1081050432211517,37262078723.83408,2
Kecil,Credit,Online,Doctor,11655.748127319908,467300.9897017215,2.1081050432211517,207008580404.04196,0
Kecil,Debit,Branch,Student,7201.852308425724,522148.8726277437,2.1081050432211517,20974468359.516636,1
Sangat Besar,Credit,Online,Doctor,20563.539765108282,422425.4491258852,2.1081050432211517,174689028536.15814,0
Kecil,Debit,Branch,Student,8792.529386602218,492231.84557718615,2.1081050432211517,13167681221.075218,1
Besar,Credit,Online,Retired,25017.435584002465,1085586.2154132442,2.1081050432211517,108597792512.85672,2
Sangat Besar,Credit,Online,Engineer,11973.883542955207,631844.638479788,2.1081050432211517,119025831102.43274,0
Besar,Debit,Branch,Retired,26289.97724654366,761485.089032204,2.1081050432211517,73555663507.49193,2
Sangat Besar,Debit,Branch,Retired,23108.62309019067,397494.5932504205,2.1081050432211517,111849784968.05453,2
Sedang,Debit,Branch,Doctor,15155.237699308198,576996.7555537658,2.1081050432211517,77927251627.4166,4
Kecil,Debit,ATM,Doctor,20563.539765108282,462314.81852662854,2.1081050432211517,188109592905.8501,0
Sedang,Debit,ATM,Engineer,10065.071049143415,337660.5391493055,2.1081050432211517,60907118834.96987,4
Sangat Besar,Debit,Online,Engineer,14518.9668680376,1504424.5941210499,2.1081050432211517,53084836614.05869,2
Sangat Kecil,Debit,ATM,Retired,25335.570999637766,537107.3861530224,2.1081050432211517,98191933158.97272,4
Kecil,Debit,ATM,Engineer,14200.831452402303,562038.242028487,2.785940879505593,70281187991.45564,3
Kecil,Credit,ATM,Engineer,16109.643946214095,257881.80034781861,2.1081050432211517,98315893818.7308,2
Sangat Kecil,Debit,Online,Engineer,16109.643946214095,901097.8819348059,2.1081050432211517,73770771711.18979,4
Kecil,Debit,ATM,Doctor,16109.643946214095,736554.2331567394,2.1081050432211517,192222929651.27872,0
Kecil,Debit,Branch,Doctor,22472.352258920073,756498.917857111,2.1081050432211517,177846835195.95154,0
Sangat Kecil,Debit,ATM,Doctor,11973.883542955207,482259.5032270003,2.1081050432211517,14187318412.614796,4
Sangat Besar,Debit,Branch,Doctor,20245.40434947298,163144.54802105302,2.1081050432211517,176444682145.01138,0
Kecil,Debit,ATM,Student,8792.529386602218,806360.6296080403,2.1081050432211517,16252417933.143547,1
Kecil,Debit,Online,Student,9746.935633508117,1479493.7382455855,2.1081050432211517,24573429131.978508,1
Sangat Kecil,Debit,Branch,Student,8156.25855533162,1090572.3865883371,2.1081050432211517,7179135671.659008,5
Sangat Besar,Credit,Branch,Student,7519.987724061023,746526.5755069252,2.1081050432211517,1643137677.903763,1
Besar,Debit,Online,Retired,23744.893921461273,806360.6296080403,2.1081050432211517,37346238289.405136,2
Kecil,Debit,Branch,Retired,22790.487674555374,746526.5755069252,2.1081050432211517,89376598446.83775,2
Sangat Kecil,Credit,Online,Retired,18336.591855661187,213006.25977198232,2.1081050432211517,29475495957.63264,4
Kecil,Debit,Online,Retired,18972.862686931785,93338.15156975211,2.1081050432211517,61986305755.21676,2
Kecil,Credit,Branch,Engineer,9746.935633508117,751512.746682018,2.1081050432211517,13086104169.249125,2
Sedang,Debit,Online,Retired,22472.352258920073,876167.0260593413,2.1081050432211517,118683420162.36566,4
Kecil,Debit,Branch,Student,8474.393970966921,242923.28682253984,2.1081050432211517,17973435475.29966,1
Sangat Kecil,Debit,ATM,Doctor,19290.998102567086,1220212.8371407532,2.1081050432211517,165840576883.05838,4
Besar,Debit,ATM,Student,6883.716892790425,686692.52140581,2.4470229613633725,25400137355.512234,1
Sangat Kecil,Debit,Online,Student,7201.852308425724,706637.2061061818,2.1081050432211517,17052085718.641811,5
Sangat Besar,Credit,Online,Engineer,17700.32102439059,1220212.8371407532,2.1081050432211517,85422921815.87692,2
Sedang,Debit,ATM,Engineer,18654.727271296484,586969.0979039515,2.1081050432211517,134818358390.58398,4
Sangat Kecil,Debit,Branch,Doctor,13882.696036767002,736554.2331567394,2.1081050432211517,106220664566.90749,4
Besar,Debit,ATM,Engineer,19927.268933837684,332674.3679742125,2.1081050432211517,118991043123.1624,2
Sedang,Debit,Branch,Retired,17064.05019311999,881153.1972344342,2.1081050432211517,93798925366.22221,4
Kecil,Debit,ATM,Doctor,18654.727271296484,327688.1967991196,2.1081050432211517,144697081115.3496,0
Sangat Kecil,Debit,Branch,Doctor,11337.612711684611,312729.6832738408,2.1081050432211517,97554811826.83374,4
Sangat Besar,Debit,ATM,Student,8156.25855533162,731568.0619816465,2.1081050432211517,17430348025.991856,1
Besar,Debit,ATM,Engineer,11973.883542955207,1180323.4677400098,2.1081050432211517,97705812924.62727,0
Besar,Debit,Branch,Student,9746.935633508117,826305.314308412,2.1081050432211517,24858265206.79029,1
Besar,Debit,Online,Retired,21836.081427649475,173116.8903712389,2.1081050432211517,101767651307.72997,2
Kecil,Debit,Branch,Doctor,19290.998102567086,517162.70145265077,2.1081050432211517,111977695354.71667,0
Sangat Besar,Debit,ATM,Engineer,13564.560621131703,666747.8367054384,2.1081050432211517,104895379278.02321,0
Sangat Besar,Debit,Online,Doctor,21517.946012014178,123255.17862030966,2.1081050432211517,178499755435.7068,0
Besar,Debit,Online,Doctor,14200.831452402303,746526.5755069252,2.1081050432211517,110965046141.5458,0
Kecil,Debit,Branch,Doctor,10065.071049143415,262867.97152291157,2.1081050432211517,161341078376.4716,0
Sedang,Credit,Online,Retired,18018.456440025886,691678.692580903,2.1081050432211517,27280511186.989716,4
Sedang,Credit,Branch,Doctor,19609.133518202383,502204.187927372,2.1081050432211517,197053597567.51337,4
Sedang,Debit,Branch,Doctor,18654.727271296484,721595.7196314605,2.1081050432211517,1856271018.149595,4
Sangat Kecil,Debit,ATM,Doctor,22154.216843284776,826305.314308412,2.1081050432211517,86493145894.30307,4
Sangat Kecil,Debit,Branch,Engineer,16745.91477748469,831291.485483505,2.1081050432211517,150107447411.04123,4
Sangat Besar,Credit,ATM,Retired,21199.810596378877,437383.962651164,2.1081050432211517,95218092625.36444,2
Sangat Besar,Debit,Online,Doctor,10701.341880414013,148186.03449577425,2.1081050432211517,216783091103.56985,0
Besar,Credit,ATM,Engineer,17382.185608755288,761485.089032204,2.1081050432211517,98000827141.84569,2
Sangat Kecil,Debit,ATM,Engineer,19927.268933837684,836277.6566585979,2.1081050432211517,102430293952.1721,4
Besar,Debit,ATM,Student,8792.529386602218,1220212.8371407532,2.1081050432211517,15339271455.440273,1
Kecil,Debit,Branch,Student,8156.25855533162,83365.80921956626,2.1081050432211517,26023890381.206734,1
Sangat Besar,Debit,ATM,Student,9110.664802237518,1275060.7200667753,2.1081050432211517,27683079506.05704,1
Sangat Kecil,Debit,Online,Retired,25335.570999637766,1414673.5129693772,2.1081050432211517,77612944513.39763,4
Sedang,Debit,Branch,Engineer,11337.612711684611,392508.42207532766,2.1081050432211517,79469316158.30429,4
Besar,Debit,Online,Student,7201.852308425724,462314.81852662854,2.1081050432211517,5172066754.105244,1
Besar,Credit,Online,Doctor,11019.477296049312,232950.944472354,2.1081050432211517,158654200693.70032,0
Sangat Kecil,Debit,Online,Retired,20881.675180743576,387522.25090023474,2.1081050432211517,65712873089.19431,4
Sangat Kecil,Debit,Branch,Retired,18336.591855661187,871180.8548842483,2.1081050432211517,95607596463.13376,4
Sangat Kecil,Credit,Branch,Student,7519.987724061023,616886.1249545091,2.1081050432211517,4106400052.8760834,5
Sedang,Debit,Branch,Doctor,21199.810596378877,901097.8819348059,2.4470229613633725,20286304402.77136,4
Besar,Credit,Branch,Doctor,17700.32102439059,552065.8996783012,2.1081050432211517,96740104696.5854,0
Kecil,Debit,ATM,Student,7838.123139696322,1295005.404767147,2.1081050432211517,27958041263.60868,1
Besar,Debit,ATM,Retired,17700.32102439059,213006.25977198232,2.1081050432211517,60276529743.47988,2
Besar,Debit,Branch,Retired,21836.081427649475,367577.566199863,2.1081050432211517,69551551902.21779,2
Kecil,Credit,Online,Doctor,21517.946012014178,1030738.3324872219,2.1081050432211517,113316652775.19193,0
Sedang,Debit,Branch,Engineer,11019.477296049312,1090572.3865883371,2.1081050432211517,97202678482.07974,4
Kecil,Debit,Online,Engineer,16427.779361849392,726581.8908065534,2.785940879505593,96408783374.36433,3
Sedang,Debit,ATM,Doctor,10383.206464778714,596941.4402541374,2.1081050432211517,91694936226.94583,4
Sangat Besar,Debit,ATM,Engineer,17700.32102439059,168130.71919614598,2.1081050432211517,11653416691.089151,2
Sangat Besar,Debit,ATM,Engineer,18336.591855661187,606913.7826043234,2.1081050432211517,149293044105.93936,0
Sedang,Debit,ATM,Engineer,15155.237699308198,93338.15156975211,2.1081050432211517,56780109957.95026,4
Kecil,Debit,Branch,Student,9428.800217872817,1020765.9901370361,2.1081050432211517,9846264719.909952,1
Sedang,Credit,Branch,Retired,18972.862686931785,1170351.1253898242,2.1081050432211517,63241407435.26741,4
Kecil,Credit,Online,Doctor,17064.05019311999,1010793.6477868502,2.1081050432211517,168335437073.26315,0
Sangat Kecil,Debit,Online,Doctor,22790.487674555374,736554.2331567394,2.1081050432211517,152192295566.09027,4
Sangat Kecil,Credit,Online,Student,9110.664802237518,1260102.2065414966,2.1081050432211517,24995594172.992878,5
Sedang,Debit,Online,Student,6565.581477155127,651789.3231801596,2.1081050432211517,8046556464.819166,5
Sangat Kecil,Debit,ATM,Retired,18336.591855661187,342646.7103243984,2.1081050432211517,114414524941.94647,4
Kecil,Debit,Online,Doctor,20563.539765108282,252895.62917272572,2.1081050432211517,165415981240.87228,0
Sangat Besar,Debit,ATM,Retired,19609.133518202383,771457.4313823899,2.1081050432211517,107947758611.99292,2
Sangat Besar,Credit,Branch,Retired,20245.40434947298,193061.5750716106,2.1081050432211517,111023988219.9602,2
Sangat Kecil,Debit,Branch,Student,7201.852308425724,103310.49391993796,2.785940879505593,5336436158.343299,3
Sedang,Debit,Branch,Engineer,19927.268933837684,1000821.3054366644,2.1081050432211517,34722860062.245285,4
Besar,Debit,Branch,Student,7838.123139696322,621872.296129602,2.1081050432211517,29162100319.053062,1
Sangat Besar,Debit,Online,Student,7838.123139696322,1444590.5400199348,2.1081050432211517,7661154266.527166,1
Besar,Debit,Branch,Engineer,12610.154374225807,287798.8273983762,2.1081050432211517,18506192869.627625,2
Sangat Kecil,Debit,ATM,Student,6565.581477155127,1220212.8371407532,2.1081050432211517,16290244163.878553,5
Sedang,Debit,ATM,Student,7519.987724061023,377549.9085500488,2.1081050432211517,2874237171.383608,5
Sangat Kecil,Debit,ATM,Retired,23744.893921461273,861208.5125340625,2.1081050432211517,108571511637.68742,4
Sedang,Debit,Online,Student,9746.935633508117,362591.39502477006,2.1081050432211517,22713715410.460705,5
Kecil,Credit,Branch,Engineer,13882.696036767002,676720.1790556243,2.1081050432211517,131560137519.88362,0
Kecil,Debit,Branch,Student,9746.935633508117,163144.54802105302,2.1081050432211517,2512989072.2356477,1
Besar,Credit,Online,Student,7519.987724061023,447356.3050013498,2.1081050432211517,12805521646.487862,1
Kecil,Credit,Branch,Retired,23426.758505825972,542093.5573281153,2.1081050432211517,86261327307.54959,2
Besar,Credit,Online,Student,9110.664802237518,158158.37684596013,2.1081050432211517,25214348278.44833,1
Kecil,Debit,Branch,Doctor,20881.675180743576,252895.62917272572,2.1081050432211517,154540408210.552,0
Kecil,Debit,Branch,Doctor,21199.810596378877,322702.0256240267,2.1081050432211517,210388179420.75546,0
Sangat Besar,Debit,ATM,Retired,17064.05019311999,1150406.4406894522,2.1081050432211517,56060044360.826065,2
Besar,Debit,Branch,Engineer,17382.185608755288,906084.0531098988,2.1081050432211517,85393906514.38943,2
Besar,Credit,Branch,Student,7201.852308425724,881153.1972344342,2.1081050432211517,5216425225.489265,1
Sangat Besar,Debit,Online,Engineer,17700.32102439059,198047.74624670352,2.1081050432211517,71462156335.76862,2
Sangat Kecil,Credit,Online,Retired,24063.029337096566,806360.6296080403,2.1081050432211517,101190687354.59122,4
Sedang,Credit,Online,Doctor,14200.831452402303,1245143.6930162178,2.1081050432211517,119432956798.69704,4
Sedang,Debit,Branch,Student,9110.664802237518,1464535.2247203067,2.1081050432211517,19240842073.782185,5
Sedang,Credit,Online,Doctor,12610.154374225807,1374784.1435686338,3.4637767157900337,195090887121.34366,3
Sangat Besar,Debit,ATM,Student,7838.123139696322,1025752.161312129,2.1081050432211517,18881113100.36655,1
Sangat Kecil,Debit,Online,Student,8792.529386602218,1419659.6841444704,2.1081050432211517,13311086690.207127,5
Kecil,Credit,Online,Engineer,16109.643946214095,706637.2061061818,2.1081050432211517,86863964485.56473,2
Sedang,Debit,ATM,Retired,20563.539765108282,447356.3050013498,2.1081050432211517,23436819259.04956,4
Sangat Besar,Debit,ATM,Doctor,16427.779361849392,547079.7285032083,2.1081050432211517,225112001756.2129,0
Sangat Kecil,Debit,Branch,Doctor,18336.591855661187,497218.0167522791,2.1081050432211517,2658521317.3928156,4
Sangat Kecil,Debit,ATM,Doctor,16427.779361849392,477273.3320519073,2.1081050432211517,179991688817.42758,4
Sangat Besar,Debit,Online,Doctor,11337.612711684611,846249.9990087837,2.1081050432211517,169352795576.20422,0
Sedang,Debit,ATM,Engineer,16427.779361849392,198047.74624670352,2.1081050432211517,5637374965.917777,4
Sangat Kecil,Credit,Online,Retired,24699.300168367165,980876.6207362927,2.1081050432211517,97184297060.71855,4
Sedang,Debit,Online,Retired,17382.185608755288,1080600.0442381513,2.1081050432211517,73550194654.85555,4
Sangat Kecil,Debit,Branch,Doctor,10065.071049143415,387522.25090023474,2.1081050432211517,20294051944.00624,4
Kecil,Credit,Online,Engineer,11019.477296049312,382536.07972514175,2.1081050432211517,42165664675.22054,2
Besar,Debit,ATM,Student,9428.800217872817,616886.1249545091,2.1081050432211517,20801439938.6043,1
Kecil,Debit,Online,Retired,22154.216843284776,372563.73737495596,2.1081050432211517,68933115816.58643,2
Sangat Kecil,Debit,Branch,Student,7519.987724061023,397494.5932504205,2.1081050432211517,19668020229.713245,5
Sangat Besar,Credit,ATM,Student,9110.664802237518,586969.0979039515,2.1081050432211517,6727347678.864209,1
Kecil,Debit,ATM,Engineer,11655.748127319908,756498.917857111,2.1081050432211517,128919745084.52168,0
Kecil,Credit,ATM,Student,8474.393970966921,287798.8273983762,2.1081050432211517,15205284565.848808,1
Kecil,Debit,Branch,Doctor,18336.591855661187,242923.28682253984,2.1081050432211517,216850996023.80496,0
Besar,Debit,ATM,Student,7838.123139696322,287798.8273983762,2.1081050432211517,28331746193.761745,1
Besar,Debit,ATM,Student,7201.852308425724,751512.746682018,2.1081050432211517,131280770297.7082,1
Sangat Kecil,Debit,ATM,Doctor,18972.862686931785,916056.3954600847,2.1081050432211517,3961019720.2921486,4
Sedang,Debit,ATM,Engineer,10701.341880414013,83365.80921956626,2.1081050432211517,83981423408.46944,4
Besar,Credit,Branch,Student,8156.25855533162,472287.16087681445,2.1081050432211517,14141592728.071676,1
Besar,Debit,ATM,Student,7519.987724061023,746526.5755069252,3.4637767157900337,81071841893.33871,3
Sedang,Debit,ATM,Student,9110.664802237518,427411.6203009781,2.1081050432211517,8938890919.989527,5
Sedang,Debit,Branch,Engineer,15791.508530578794,975890.4495611998,2.1081050432211517,72335349806.71164,4
Sedang,Debit,Online,Student,9110.664802237518,796388.2872578545,2.1081050432211517,24235271743.961956,5
Sangat Kecil,Debit,Branch,Doctor,22472.352258920073,651789.3231801596,2.1081050432211517,209321753156.66016,4
Kecil,Credit,Branch,Retired,24381.164752731867,886139.3684095272,2.1081050432211517,27282789875.58821,2
Sangat Besar,Debit,Online,Retired,21836.081427649475,562038.242028487,2.1081050432211517,116654627746.83958,2
Besar,Debit,ATM,Retired,26289.97724654366,1150406.4406894522,2.1081050432211517,107442041655.70042,2
Sedang,Credit,Online,Retired,25653.706415273064,616886.1249545091,2.1081050432211517,114345100895.979,4
Sangat Besar,Debit,Branch,Retired,18654.727271296484,596941.4402541374,2.1081050432211517,45430265873.9967,2
Sedang,Debit,ATM,Retired,21199.810596378877,267854.1426980045,2.1081050432211517,115786295478.24004,4
Sedang,Credit,Online,Retired,23426.758505825972,1090572.3865883371,2.1081050432211517,84319125058.7663,4
Sangat Kecil,Debit,Branch,Engineer,10701.341880414013,651789.3231801596,2.1081050432211517,103056173753.89186,4
Kecil,Debit,Online,Student,9746.935633508117,213006.25977198232,2.1081050432211517,29923941873.816315,1
Besar,Debit,Online,Retired,18654.727271296484,93338.15156975211,2.1081050432211517,81152203644.57893,2
Sangat Besar,Debit,Online,Retired,17064.05019311999,756498.917857111,2.1081050432211517,49662398251.69351,2
Besar,Debit,ATM,Retired,22790.487674555374,352619.05267458427,2.1081050432211517,105469456892.27054,2
Sangat Kecil,Debit,ATM,Retired,22154.216843284776,1344867.1165180763,2.1081050432211517,114975082337.17606,4
Sedang,Debit,Branch,Engineer,10701.341880414013,188075.40389651764,2.1081050432211517,106377590255.05713,4
Besar,Debit,Branch,Student,7201.852308425724,208020.08859688937,2.1081050432211517,10454826488.281157,1
Sangat Besar,Credit,Branch,Student,9746.935633508117,497218.0167522791,2.1081050432211517,3261006582.8347044,1
Sangat Besar,Debit,Online,Student,7838.123139696322,591955.2690790445,2.1081050432211517,21941088062.997906,1
Kecil,Debit,Branch,Doctor,17382.185608755288,68407.29569428749,2.1081050432211517,128398684958.33266,0
Kecil,Debit,Online,Retired,20245.40434947298,861208.5125340625,2.1081050432211517,121499727357.53136,2
Sangat Besar,Debit,ATM,Doctor,10383.206464778714,252895.62917272572,2.1081050432211517,84604416871.29778,0
Kecil,Debit,Online,Doctor,22154.216843284776,492231.84557718615,2.1081050432211517,19201496717.31485,2
Sangat Kecil,Credit,Branch,Student,8156.25855533162,711623.3772812748,2.1081050432211517,25803617150.01895,5
Sangat Kecil,Debit,Branch,Engineer,19290.998102567086,1464535.2247203067,2.1081050432211517,39390221962.25452,4
Kecil,Debit,Online,Doctor,19927.268933837684,552065.8996783012,2.1081050432211517,182347700915.69745,0
Kecil,Debit,Online,Engineer,18972.862686931785,477273.3320519073,2.1081050432211517,132592687280.14798,0
Besar,Debit,Online,Retired,24063.029337096566,596941.4402541374,2.785940879505593,82290180730.66699,3
Kecil,Debit,ATM,Doctor,16745.91477748469,123255.17862030966,3.1248587976478133,225303867336.20615,3
Sangat Kecil,Credit,Online,Student,9746.935633508117,756498.917857111,2.1081050432211517,19429669402.310745,5
Sedang,Debit,Branch,Student,7201.852308425724,776443.6025574828,2.1081050432211517,6926656974.945843,5
Sangat Kecil,Debit,ATM,Student,7201.852308425724,427411.6203009781,2.1081050432211517,23103067335.65676,5
Sedang,Debit,Online,Engineer,15473.373114943497,382536.07972514175,2.1081050432211517,122245162354.38547,4
Sedang,Debit,Online,Student,8474.393970966921,402480.7644255135,2.1081050432211517,20243920794.839367,5
Sangat Besar,Credit,Branch,Retired,22154.216843284776,1095558.55776343,2.1081050432211517,100304885140.06987,2
Sangat Kecil,Debit,ATM,Engineer,18654.727271296484,148186.03449577425,2.1081050432211517,127963607348.59349,4
Besar,Debit,ATM,Doctor,15791.508530578794,1384756.48591882,2.1081050432211517,121363613691.91463,0
Besar,Debit,Branch,Engineer,13564.560621131703,841263.8278336908,2.1081050432211517,112022053826.10071,0
Kecil,Debit,ATM,Engineer,16427.779361849392,173116.8903712389,2.1081050432211517,45410821064.62287,2
Sangat Kecil,Debit,ATM,Retired,17700.32102439059,512176.53027755785,2.1081050432211517,24622648805.705982,4
Besar,Debit,ATM,Student,7838.123139696322,1065641.5307128725,2.1081050432211517,18319948054.84403,1
Sangat Besar,Debit,Online,Engineer,9746.935633508117,871180.8548842483,2.1081050432211517,70364132256.44083,0
Sangat Besar,Debit,ATM,Student,8474.393970966921,756498.917857111,2.1081050432211517,20988900053.973763,1
Sangat Kecil,Credit,ATM,Doctor,12292.018958590508,1349853.2876931694,2.1081050432211517,217321317350.53415,0
Kecil,Credit,Online,Engineer,16427.779361849392,891125.53958462,2.1081050432211517,48871237570.296295,2
Besar,Debit,Online,Student,8474.393970966921,741540.4043318323,2.1081050432211517,15559544686.628054,1
Kecil,Debit,ATM,Retired,22790.487674555374,163144.54802105302,2.1081050432211517,39678703938.82388,2
Besar,Debit,Online,Engineer,18336.591855661187,896111.710759713,2.1081050432211517,143602399112.63297,0
Sangat Kecil,Debit,ATM,Retired,17700.32102439059,1394728.8282690058,2.1081050432211517,18920306544.260654,4
Sangat Kecil,Debit,Branch,Doctor,18018.456440025886,1469521.3958953994,2.1081050432211517,194699408420.1223,4
Besar,Credit,Online,Engineer,10701.341880414013,721595.7196314605,2.1081050432211517,150923066016.7289,0
Sangat Kecil,Debit,Branch,Student,8156.25855533162,796388.2872578545,2.1081050432211517,14014441904.275696,5
Besar,Debit,Online,Retired,18654.727271296484,1060655.3595377796,2.1081050432211517,91310597416.66647,2
Sangat Besar,Debit,Online,Doctor,15155.237699308198,1175337.2965649168,2.1081050432211517,9170405681.596546,2
Sangat Kecil,Debit,ATM,Student,6565.581477155127,407466.93560060643,2.1081050432211517,26898147240.162373,5
Kecil,Credit,Online,Retired,20881.675180743576,472287.16087681445,2.1081050432211517,39066496268.69509,2
